time,gFx,gFy,gFz,TgF
15:28:23:0900,-0.5483,0.4908,1.4740,1.647
15:28:23:0910,-0.5426,0.4818,1.4417,1.614
15:28:23:0910,-0.5412,0.4698,1.4092,1.581
15:28:23:0910,-0.5468,0.4551,1.3781,1.551
15:28:23:0960,-0.5568,0.4422,1.3505,1.526
15:28:23:0970,-0.5644,0.4356,1.3253,1.505
15:28:23:0970,-0.5659,0.4375,1.2982,1.482
15:28:23:0990,-0.5612,0.4456,1.2691,1.457
15:28:23:1010,-0.5517,0.4556,1.2378,1.430
15:28:23:1030,-0.5390,0.4664,1.2036,1.399
15:28:23:1070,-0.5246,0.4769,1.1662,1.365
15:28:23:1070,-0.5111,0.4830,1.1256,1.327
15:28:23:1090,-0.5016,0.4830,1.0821,1.287
15:28:23:1110,-0.4969,0.4784,1.0367,1.245
15:28:23:1130,-0.4962,0.4701,0.9897,1.203
15:28:23:1150,-0.4987,0.4598,0.9435,1.162
15:28:23:1170,-0.5035,0.4483,0.9005,1.125
15:28:23:1200,-0.5109,0.4368,0.8621,1.093
15:28:23:1230,-0.5182,0.4270,0.8291,1.067
15:28:23:1230,-0.5236,0.4187,0.8008,1.044
15:28:23:1250,-0.5241,0.4104,0.7771,1.023
15:28:23:1270,-0.5182,0.4016,0.7558,1.001
15:28:23:1290,-0.5075,0.3928,0.7365,0.977
15:28:23:1310,-0.4952,0.3818,0.7199,0.954
15:28:23:1330,-0.4820,0.3681,0.7069,0.931
15:28:23:1350,-0.4671,0.3513,0.6974,0.910
15:28:23:1390,-0.4495,0.3315,0.6932,0.890
15:28:23:1400,-0.4314,0.3090,0.6966,0.876
15:28:23:1419,-0.4136,0.2853,0.7103,0.870
15:28:23:1429,-0.3945,0.2613,0.7355,0.875
15:28:23:1460,-0.3730,0.2369,0.7710,0.889
15:28:23:1620,-0.3513,0.2129,0.8145,0.912
15:28:23:1620,-0.3300,0.1904,0.8636,0.944
15:28:23:1620,-0.3085,0.1701,0.9174,0.983
15:28:23:1620,-0.2882,0.1508,0.9741,1.027
15:28:23:1630,-0.2691,0.1335,1.0318,1.075
15:28:23:1630,-0.2513,0.1200,1.0897,1.125
15:28:23:1630,-0.2337,0.1115,1.1464,1.175
15:28:23:1630,-0.2178,0.1076,1.1985,1.223
15:28:23:1630,-0.2046,0.1056,1.2437,1.265
15:28:23:1680,-0.1933,0.1036,1.2821,1.301
15:28:23:1700,-0.1833,0.1019,1.3153,1.332
15:28:23:1710,-0.1740,0.1022,1.3481,1.363
15:28:23:1719,-0.1694,0.1022,1.3774,1.392
15:28:23:1729,-0.1706,0.1002,1.3996,1.414
15:28:23:1770,-0.1753,0.0975,1.4146,1.429
15:28:23:1770,-0.1816,0.0958,1.4229,1.438
15:28:23:1790,-0.1897,0.0961,1.4251,1.441
15:28:23:1820,-0.1990,0.0970,1.4209,1.438
15:28:23:1830,-0.2102,0.0980,1.4111,1.430
15:28:23:1890,-0.2219,0.0997,1.3955,1.417
15:28:23:1900,-0.2329,0.1024,1.3750,1.398
15:28:23:1900,-0.2437,0.1066,1.3517,1.378
15:28:23:1910,-0.2535,0.1122,1.3266,1.355
15:28:23:1930,-0.2620,0.1186,1.2992,1.331
15:28:23:1940,-0.2706,0.1252,1.2698,1.304
15:28:23:1960,-0.2777,0.1318,1.2403,1.278
15:28:23:1990,-0.2821,0.1379,1.2104,1.251
15:28:23:2010,-0.2843,0.1437,1.1794,1.222
15:28:23:2050,-0.2848,0.1491,1.1486,1.193
15:28:23:2060,-0.2831,0.1555,1.1183,1.164
15:28:23:2070,-0.2799,0.1626,1.0890,1.136
15:28:23:2090,-0.2772,0.1714,1.0618,1.111
15:28:23:2110,-0.2752,0.1801,1.0367,1.088
15:28:23:2130,-0.2738,0.1865,1.0120,1.065
15:28:23:2150,-0.2725,0.1897,0.9865,1.041
15:28:23:2170,-0.2716,0.1911,0.9606,1.016
15:28:23:2210,-0.2703,0.1902,0.9345,0.991
15:28:23:2210,-0.2696,0.1877,0.9073,0.965
15:28:23:2230,-0.2696,0.1860,0.8805,0.939
15:28:23:2250,-0.2696,0.1860,0.8558,0.916
15:28:23:2270,-0.2694,0.1875,0.8343,0.896
15:28:23:2290,-0.2701,0.1924,0.8159,0.881
15:28:23:2310,-0.2725,0.2002,0.8000,0.869
15:28:23:2330,-0.2757,0.2083,0.7864,0.859
15:28:23:2350,-0.2777,0.2149,0.7739,0.850
15:28:23:2380,-0.2787,0.2205,0.7631,0.842
15:28:23:2390,-0.2831,0.2276,0.7536,0.837
15:28:23:2410,-0.2899,0.2361,0.7455,0.834
15:28:23:2430,-0.2967,0.2425,0.7387,0.832
15:28:23:2450,-0.3021,0.2454,0.7321,0.829
15:28:23:2470,-0.3075,0.2483,0.7252,0.826
15:28:23:2500,-0.3153,0.2523,0.7184,0.824
15:28:23:2510,-0.3249,0.2571,0.7123,0.824
15:28:23:2590,-0.3344,0.2613,0.7069,0.825
15:28:23:2610,-0.3432,0.2650,0.7020,0.825
15:28:23:2610,-0.3525,0.2684,0.6979,0.827
15:28:23:2620,-0.3615,0.2706,0.6959,0.830
15:28:23:2620,-0.3689,0.2721,0.6962,0.833
15:28:23:2630,-0.3742,0.2723,0.6962,0.836
15:28:23:2650,-0.3786,0.2725,0.6957,0.838
15:28:23:2670,-0.3845,0.2738,0.6962,0.841
15:28:23:2720,-0.3916,0.2752,0.6981,0.846
15:28:23:2730,-0.3979,0.2755,0.7018,0.852
15:28:23:2730,-0.4021,0.2738,0.7062,0.858
15:28:23:2750,-0.4055,0.2708,0.7108,0.862
15:28:23:2770,-0.4075,0.2679,0.7152,0.866
15:28:23:2790,-0.4085,0.2659,0.7201,0.870
15:28:23:2940,-0.4104,0.2662,0.7265,0.876
15:28:23:2950,-0.4131,0.2672,0.7343,0.884
15:28:23:2950,-0.4153,0.2672,0.7421,0.891
15:28:23:2950,-0.4158,0.2659,0.7504,0.898
15:28:23:2950,-0.4158,0.2633,0.7595,0.905
15:28:23:2950,-0.4146,0.2601,0.7697,0.912
15:28:23:2950,-0.4136,0.2574,0.7800,0.920
15:28:23:2960,-0.4124,0.2552,0.7898,0.927
15:28:23:3000,-0.4085,0.2525,0.8008,0.934
15:28:23:3010,-0.4023,0.2501,0.8132,0.941
15:28:23:3010,-0.3955,0.2471,0.8252,0.948
15:28:23:3040,-0.3894,0.2447,0.8345,0.953
15:28:23:3080,-0.3845,0.2452,0.8409,0.957
15:28:23:3080,-0.3816,0.2491,0.8453,0.960
15:28:23:3090,-0.3803,0.2542,0.8497,0.965
15:28:23:3110,-0.3811,0.2589,0.8536,0.970
15:28:23:3240,-0.3835,0.2623,0.8553,0.973
15:28:23:3240,-0.3894,0.2669,0.8528,0.975
15:28:23:3240,-0.3992,0.2743,0.8484,0.977
15:28:23:3240,-0.4126,0.2828,0.8448,0.982
15:28:23:3240,-0.4297,0.2894,0.8416,0.988
15:28:23:3250,-0.4495,0.2931,0.8372,0.994
15:28:23:3250,-0.4696,0.2953,0.8311,0.999
15:28:23:3270,-0.4879,0.2980,0.8242,1.003
15:28:23:3340,-0.5026,0.3014,0.8191,1.007
15:28:23:3340,-0.5133,0.3055,0.8132,1.009
15:28:23:3340,-0.5206,0.3085,0.8057,1.008
15:28:23:3350,-0.5258,0.3104,0.7956,1.003
15:28:23:3380,-0.5287,0.3139,0.7832,0.996
15:28:23:3390,-0.5294,0.3209,0.7692,0.987
15:28:23:3430,-0.5270,0.3295,0.7546,0.978
15:28:23:3430,-0.5189,0.3371,0.7416,0.966
15:28:23:3449,-0.5067,0.3434,0.7301,0.953
15:28:23:3479,-0.4933,0.3500,0.7184,0.939
15:28:23:3500,-0.4815,0.3561,0.7059,0.926
15:28:23:3510,-0.4715,0.3605,0.6944,0.914
15:28:23:3530,-0.4605,0.3625,0.6830,0.900
15:28:23:3550,-0.4473,0.3645,0.6698,0.884
15:28:23:3570,-0.4327,0.3667,0.6561,0.867
15:28:23:3600,-0.4182,0.3684,0.6438,0.852
15:28:23:3610,-0.4067,0.3693,0.6328,0.838
15:28:23:3620,-0.3989,0.3703,0.6233,0.828
15:28:23:3650,-0.3950,0.3715,0.6128,0.818
15:28:23:3670,-0.3928,0.3728,0.6008,0.809
15:28:23:3700,-0.3867,0.3715,0.5891,0.797
15:28:23:3710,-0.3747,0.3691,0.5776,0.781
15:28:23:3730,-0.3627,0.3693,0.5646,0.766
15:28:23:3750,-0.3549,0.3735,0.5505,0.754
15:28:23:3770,-0.3527,0.3799,0.5373,0.747
15:28:23:3790,-0.3549,0.3860,0.5260,0.743
15:28:23:3820,-0.3691,0.4026,0.5128,0.749
15:28:23:3830,-0.4026,0.4356,0.4945,0.772
15:28:23:3880,-0.4253,0.4527,0.4896,0.791
15:28:23:3880,-0.4221,0.4415,0.4982,0.788
15:28:23:3890,-0.4075,0.4234,0.4957,0.769
15:28:23:3910,-0.3943,0.4138,0.4752,0.743
15:28:23:3940,-0.3838,0.4099,0.4522,0.721
15:28:23:3950,-0.3720,0.4026,0.4417,0.704
15:28:23:3980,-0.3579,0.3889,0.4481,0.693
15:28:23:3990,-0.3427,0.3689,0.4820,0.697
15:28:23:4010,-0.3266,0.3429,0.5458,0.723
15:28:23:4040,-0.3075,0.3151,0.6170,0.758
15:28:23:4050,-0.2977,0.3021,0.6517,0.778
15:28:23:4079,-0.3151,0.3151,0.6228,0.766
15:28:23:4100,-0.3478,0.3405,0.5556,0.739
15:28:23:4110,-0.3872,0.3662,0.5123,0.739
15:28:23:4500,-0.4872,0.3950,0.5857,0.858
15:28:23:4510,-0.7458,0.4395,0.8668,1.225
15:28:23:4510,-1.2322,0.5065,1.3745,1.914
15:28:23:4520,-1.6451,0.5803,1.7915,2.500
15:28:23:4520,-1.4872,0.6218,1.7101,2.350
15:28:23:4530,-0.8756,0.6138,1.2816,1.669
15:28:23:4530,-0.3344,0.5800,0.9350,1.150
15:28:23:4540,-0.1318,0.5485,0.8054,0.983
15:28:23:4540,-0.1999,0.5238,0.7939,0.972
15:28:23:4540,-0.3931,0.5050,0.8242,1.044
15:28:23:4540,-0.6223,0.4982,0.8756,1.184
15:28:23:4550,-0.7908,0.4874,0.9447,1.325
15:28:23:4550,-0.8120,0.4642,0.9953,1.366
15:28:23:4560,-0.7025,0.4437,0.9685,1.276
15:28:23:4560,-0.5380,0.4371,0.8616,1.106
15:28:23:4560,-0.3833,0.4390,0.7328,0.936
15:28:23:4570,-0.2740,0.4366,0.6341,0.817
15:28:23:4570,-0.2041,0.4224,0.5791,0.745
15:28:23:4570,-0.1567,0.3975,0.5463,0.694
15:28:23:4580,-0.1205,0.3671,0.5116,0.641
15:28:23:4580,-0.0812,0.3366,0.4698,0.584
15:28:23:4580,-0.0401,0.3080,0.4280,0.529
15:28:23:4590,-0.0132,0.2853,0.3921,0.485
15:28:23:4610,-0.0093,0.2765,0.3593,0.453
15:28:23:4620,-0.0306,0.2818,0.3297,0.435
15:28:23:4660,-0.0699,0.2941,0.3058,0.430
15:28:23:4670,-0.1105,0.3077,0.2906,0.437
15:28:23:4670,-0.1430,0.3219,0.2840,0.453
15:28:23:4710,-0.1667,0.3376,0.2823,0.471
15:28:23:4710,-0.1789,0.3542,0.2857,0.489
15:28:23:4750,-0.1801,0.3711,0.2941,0.507
15:28:23:4750,-0.1777,0.3865,0.3043,0.523
15:28:23:4780,-0.1762,0.3977,0.3173,0.538
15:28:23:4790,-0.1765,0.4038,0.3341,0.553
15:28:23:4840,-0.1767,0.4065,0.3547,0.568
15:28:23:4840,-0.1770,0.4070,0.3728,0.580
15:28:23:4920,-0.1804,0.4063,0.3823,0.586
15:28:23:4920,-0.1911,0.4045,0.3891,0.593
15:28:23:4930,-0.2021,0.4019,0.4001,0.602
15:28:23:4930,-0.2051,0.3987,0.4124,0.609
15:28:23:4930,-0.2009,0.3977,0.4204,0.613
15:28:23:4950,-0.1977,0.3999,0.4251,0.616
15:28:23:4980,-0.1975,0.4023,0.4307,0.622
15:28:23:4990,-0.1941,0.4033,0.4422,0.629
15:28:23:5020,-0.1841,0.4043,0.4573,0.638
15:28:23:5040,-0.1755,0.4065,0.4693,0.645
15:28:23:5070,-0.1767,0.4104,0.4732,0.651
15:28:23:5080,-0.1863,0.4160,0.4701,0.655
15:28:23:5100,-0.1958,0.4234,0.4661,0.659
15:28:23:5120,-0.1995,0.4314,0.4693,0.668
15:28:23:5130,-0.2007,0.4388,0.4798,0.680
15:28:23:5150,-0.2039,0.4456,0.4928,0.695
15:28:23:5170,-0.2085,0.4529,0.5016,0.707
15:28:23:5210,-0.2163,0.4617,0.5040,0.717
15:28:23:5230,-0.2224,0.4701,0.5057,0.725
15:28:23:5230,-0.2271,0.4786,0.5072,0.733
15:28:23:5260,-0.2351,0.4879,0.5060,0.741
15:28:23:5270,-0.2466,0.4962,0.5023,0.748
15:28:23:5300,-0.2554,0.5038,0.4984,0.753
15:28:23:5320,-0.2615,0.5131,0.4960,0.760
15:28:23:5340,-0.2701,0.5228,0.4969,0.770
15:28:23:5390,-0.2823,0.5312,0.5023,0.784
15:28:23:5400,-0.2958,0.5387,0.5109,0.799
15:28:23:5410,-0.3053,0.5461,0.5219,0.815
15:28:23:5410,-0.3109,0.5532,0.5353,0.830
15:28:23:5430,-0.3158,0.5605,0.5505,0.847
15:28:23:5450,-0.3205,0.5673,0.5661,0.863
15:28:23:5470,-0.3268,0.5737,0.5791,0.878
15:28:23:5770,-0.3356,0.5805,0.5884,0.892
15:28:23:5780,-0.3464,0.5876,0.5991,0.908
15:28:23:5780,-0.3554,0.5937,0.6123,0.924
15:28:23:5780,-0.3576,0.5976,0.6275,0.937
15:28:23:5790,-0.3557,0.6008,0.6431,0.949
15:28:23:5790,-0.3598,0.6060,0.6568,0.963
15:28:23:5790,-0.3718,0.6140,0.6666,0.980
15:28:23:5790,-0.3833,0.6231,0.6754,0.996
15:28:23:5800,-0.3855,0.6302,0.6876,1.009
15:28:23:5800,-0.3806,0.6355,0.7018,1.020
15:28:23:5800,-0.3779,0.6407,0.7142,1.031
15:28:23:5800,-0.3801,0.6468,0.7240,1.043
15:28:23:5800,-0.3821,0.6514,0.7345,1.053
15:28:23:5810,-0.3811,0.6544,0.7460,1.063
15:28:23:5810,-0.3764,0.6580,0.7580,1.072
15:28:23:5810,-0.3725,0.6627,0.7695,1.082
15:28:23:5810,-0.3713,0.6661,0.7802,1.091
15:28:23:5850,-0.3720,0.6663,0.7898,1.098
15:28:23:5850,-0.3720,0.6646,0.7974,1.103
15:28:23:5870,-0.3715,0.6622,0.8022,1.105
15:28:23:5890,-0.3706,0.6592,0.8062,1.105
15:28:23:5910,-0.3679,0.6551,0.8106,1.105
15:28:23:5940,-0.3647,0.6509,0.8159,1.106
15:28:23:5950,-0.3620,0.6468,0.8218,1.107
15:28:23:5970,-0.3608,0.6426,0.8277,1.108
15:28:23:5990,-0.3613,0.6390,0.8350,1.112
15:28:23:6010,-0.3652,0.6358,0.8440,1.118
15:28:23:6050,-0.3728,0.6338,0.8528,1.126
15:28:23:6070,-0.3816,0.6326,0.8621,1.135
15:28:23:6080,-0.3901,0.6321,0.8721,1.146
15:28:23:6090,-0.3977,0.6319,0.8807,1.155
15:28:23:6120,-0.4041,0.6302,0.8878,1.161
15:28:23:6130,-0.4107,0.6267,0.8922,1.165
15:28:23:6150,-0.4209,0.6233,0.8895,1.165
15:28:23:6180,-0.4312,0.6204,0.8785,1.159
15:28:23:6230,-0.4368,0.6167,0.8641,1.148
15:28:23:6240,-0.4395,0.6128,0.8482,1.135
15:28:23:6240,-0.4412,0.6091,0.8311,1.121
15:28:23:6250,-0.4395,0.6057,0.8157,1.107
15:28:23:6270,-0.4361,0.6033,0.8037,1.095
15:28:23:6290,-0.4346,0.6030,0.7920,1.086
15:28:23:6310,-0.4346,0.6045,0.7778,1.077
15:28:23:6330,-0.4361,0.6067,0.7629,1.068
15:28:23:6350,-0.4395,0.6096,0.7509,1.062
15:28:23:6380,-0.4419,0.6128,0.7441,1.060
15:28:23:6390,-0.4424,0.6157,0.7404,1.060
15:28:23:6410,-0.4395,0.6177,0.7384,1.058
15:28:23:6420,-0.4324,0.6199,0.7375,1.056
15:28:23:6450,-0.4246,0.6238,0.7362,1.054
15:28:23:6460,-0.4165,0.6280,0.7355,1.053
15:28:23:6490,-0.4087,0.6319,0.7365,1.053
15:28:23:6520,-0.3999,0.6358,0.7389,1.054
15:28:23:6550,-0.3891,0.6392,0.7194,1.038
15:28:23:6560,-0.3811,0.6421,0.6311,0.978
15:28:23:6590,-0.3884,0.6482,0.5175,0.916
15:28:23:6590,-0.4102,0.6597,0.4725,0.909
15:28:23:6630,-0.4251,0.6732,0.5202,0.951
15:28:23:6630,-0.4195,0.6817,0.6050,1.003
15:28:23:6660,-0.4021,0.6842,0.6724,1.040
15:28:23:6670,-0.3889,0.6839,0.7155,1.063
15:28:23:6710,-0.3869,0.6866,0.7524,1.090
15:28:23:6720,-0.3904,0.6937,0.7944,1.125
15:28:23:6730,-0.3901,0.7028,0.8374,1.161
15:28:23:6750,-0.3835,0.7101,0.8712,1.188
15:28:23:6770,-0.3730,0.7133,0.8922,1.202
15:28:23:6790,-0.3620,0.7133,0.9073,1.210
15:28:23:7070,-0.3537,0.7120,0.9249,1.220
15:28:23:7070,-0.3483,0.7106,0.9472,1.234
15:28:23:7080,-0.3461,0.7084,0.9707,1.251
15:28:23:7080,-0.3464,0.7054,0.9922,1.266
15:28:23:7080,-0.3466,0.7028,1.0103,1.279
15:28:23:7080,-0.3454,0.7010,1.0252,1.289
15:28:23:7090,-0.3425,0.6996,1.0371,1.297
15:28:23:7090,-0.3385,0.6979,1.0469,1.303
15:28:23:7090,-0.3339,0.6954,1.0538,1.306
15:28:23:7090,-0.3293,0.6925,1.0574,1.306
15:28:23:7090,-0.3236,0.6891,1.0599,1.305
15:28:23:7100,-0.3173,0.6847,1.0613,1.302
15:28:23:7100,-0.3104,0.6793,1.0621,1.298
15:28:23:7100,-0.3033,0.6729,1.0621,1.293
15:28:23:7100,-0.2967,0.6666,1.0613,1.288
15:28:23:7110,-0.2919,0.6605,1.0611,1.283
15:28:23:7130,-0.2884,0.6546,1.0623,1.281
15:28:23:7150,-0.2862,0.6497,1.0640,1.279
15:28:23:7170,-0.2845,0.6463,1.0655,1.278
15:28:23:7190,-0.2855,0.6436,1.0679,1.279
15:28:23:7210,-0.2899,0.6404,1.0723,1.282
15:28:23:7230,-0.2958,0.6363,1.0772,1.286
15:28:23:7250,-0.3007,0.6304,1.0833,1.289
15:28:23:7260,-0.3038,0.6233,1.0907,1.292
15:28:23:7290,-0.3065,0.6160,1.0985,1.296
15:28:23:7310,-0.3082,0.6094,1.1049,1.299
15:28:23:7330,-0.3092,0.6038,1.1090,1.300
15:28:23:7370,-0.3102,0.5984,1.1100,1.299
15:28:23:7370,-0.3117,0.5920,1.1078,1.294
15:28:23:7400,-0.3141,0.5847,1.1027,1.287
15:28:23:7420,-0.3163,0.5769,1.0934,1.276
15:28:23:7430,-0.3192,0.5690,1.0836,1.265
15:28:23:7450,-0.3241,0.5622,1.0802,1.260
15:28:23:7470,-0.3297,0.5554,1.0848,1.263
15:28:23:7520,-0.3351,0.5492,1.0936,1.269
15:28:23:7530,-0.3405,0.5439,1.1012,1.274
15:28:23:7530,-0.3466,0.5395,1.1056,1.278
15:28:23:7580,-0.3537,0.5358,1.1088,1.281
15:28:23:7580,-0.3613,0.5338,1.1132,1.286
15:28:23:7590,-0.3693,0.5334,1.1190,1.293
