time,ax,ay,az,wx,wy,wz,Unnamed: 10
10:37:38:878,7.7878,-3.7716,-1.5492,-0.0873,0.7852,-2.0301,
10:37:38:882,1.5362,-0.6833,1.5791,-0.0873,0.7852,-2.0301,
10:37:38:921,1.5362,-0.6833,1.5791,-0.1154,0.2875,-1.2413,
10:37:38:925,-0.1453,-0.0701,0.3395,-0.1154,0.2875,-1.2413,
10:37:38:928,-0.1453,-0.0701,0.3395,-0.1154,0.2875,-1.2413,
10:37:38:930,-0.1453,-0.0701,0.3395,-0.1154,0.2875,-1.2413,
10:37:38:931,-0.1453,-0.0701,0.3395,-0.1154,0.2875,-1.2413,
10:37:38:933,-0.1453,-0.0701,0.3395,-0.1154,0.2875,-1.2413,
10:37:38:934,-0.1453,-0.0701,0.3395,-0.1154,0.2875,-1.2413,
10:37:38:975,-0.1453,-0.0701,0.3395,0.093,0.3612,-0.7619,
10:37:38:978,-0.7307,0.2975,-0.716,0.093,0.3612,-0.7619,
10:37:39:009,-0.7307,0.2975,-0.716,0.093,0.3612,-0.7619,
10:37:39:014,-0.7307,0.2975,-0.716,0.093,0.3612,-0.7619,
10:37:39:016,-0.7307,0.2975,-0.716,0.093,0.3612,-0.7619,
10:37:39:017,-0.7307,0.2975,-0.716,0.093,0.3612,-0.7619,
10:37:39:052,-0.7307,0.2975,-0.716,0.0967,0.3234,-0.7436,
10:37:39:054,-0.9388,0.1581,-0.5349,0.0967,0.3234,-0.7436,
10:37:39:076,-0.9388,0.1581,-0.5349,0.0967,0.3234,-0.7436,
10:37:39:078,-0.9388,0.1581,-0.5349,0.0967,0.3234,-0.7436,
10:37:39:080,-0.9388,0.1581,-0.5349,0.0967,0.3234,-0.7436,
10:37:39:082,-0.9388,0.1581,-0.5349,0.0967,0.3234,-0.7436,
10:37:39:128,-0.9388,0.1581,-0.5349,0.0959,0.4024,-0.7269,
10:37:39:130,-0.8554,-0.6991,0.7029,0.0959,0.4024,-0.7269,
10:37:39:163,-1.4433,-0.7994,0.581,0.0959,0.4024,-0.7269,
10:37:39:165,-1.4433,-0.7994,0.581,0.1501,0.2272,-1.0442,
10:37:39:166,-1.4433,-0.7994,0.581,0.1501,0.2272,-1.0442,
10:37:39:167,-1.4433,-0.7994,0.581,0.1501,0.2272,-1.0442,
10:37:39:167,-1.4433,-0.7994,0.581,0.1501,0.2272,-1.0442,
10:37:39:168,-1.4433,-0.7994,0.581,0.1501,0.2272,-1.0442,
10:37:39:207,-1.4433,-0.7994,0.581,0.3508,0.45,-1.37,
10:37:39:209,-2.3934,-1.6692,-1.2135,0.3508,0.45,-1.37,
10:37:39:251,-2.3934,-1.6692,-1.2135,0.3508,0.45,-1.37,
10:37:39:253,-2.3934,-1.6692,-1.2135,0.3508,0.45,-1.37,
10:37:39:255,-2.3934,-1.6692,-1.2135,0.3508,0.45,-1.37,
10:37:39:256,-2.3934,-1.6692,-1.2135,0.3508,0.45,-1.37,
10:37:39:258,-2.3934,-1.6692,-1.2135,0.3508,0.45,-1.37,
10:37:39:304,-2.3934,-1.6692,-1.2135,0.6799,0.3555,-2.3376,
10:37:39:307,-5.5206,-5.5829,-4.1175,0.6799,0.3555,-2.3376,
10:37:39:337,-5.5206,-5.5829,-4.1175,0.8794,1.0621,-2.8303,
10:37:39:341,-6.9094,-6.2676,-4.805,0.8794,1.0621,-2.8303,
10:37:39:344,-6.9094,-6.2676,-4.805,0.8794,1.0621,-2.8303,
10:37:39:347,-6.9094,-6.2676,-4.805,0.8794,1.0621,-2.8303,
10:37:39:348,-6.9094,-6.2676,-4.805,0.8794,1.0621,-2.8303,
10:37:39:351,-6.9094,-6.2676,-4.805,0.8794,1.0621,-2.8303,
10:37:39:382,-6.9094,-6.2676,-4.805,0.2327,2.057,-3.3223,
10:37:39:386,-11.745,-16.0843,-8.9017,0.2327,2.057,-3.3223,
10:37:39:420,-11.745,-16.0843,-8.9017,0.2327,2.057,-3.3223,
10:37:39:423,-11.745,-16.0843,-8.9017,0.2327,2.057,-3.3223,
10:37:39:425,-11.745,-16.0843,-8.9017,0.2327,2.057,-3.3223,
10:37:39:429,-11.745,-16.0843,-8.9017,0.2327,2.057,-3.3223,
10:37:39:459,-11.745,-16.0843,-8.9017,-0.067,1.8057,-1.4665,
10:37:39:462,-9.1361,-2.6344,-3.434,-0.067,1.8057,-1.4665,
10:37:39:495,-9.1361,-2.6344,-3.434,-0.067,1.8057,-1.4665,
10:37:39:498,-9.1361,-2.6344,-3.434,-0.067,1.8057,-1.4665,
10:37:39:500,-9.1361,-2.6344,-3.434,-0.067,1.8057,-1.4665,
10:37:39:505,-9.1361,-2.6344,-3.434,-0.067,1.8057,-1.4665,
10:37:39:537,-9.1361,-2.6344,-3.434,-0.5728,-0.3164,0.7355,
10:37:39:540,-9.376,4.1746,-1.1987,-0.5728,-0.3164,0.7355,
10:37:39:581,-9.376,4.1746,-1.1987,-0.8729,-2.2488,2.2178,
10:37:39:584,-9.376,4.1746,-1.1987,-0.8729,-2.2488,2.2178,
10:37:39:586,-9.376,4.1746,-1.1987,-0.8729,-2.2488,2.2178,
10:37:39:588,-9.376,4.1746,-1.1987,-0.8729,-2.2488,2.2178,
10:37:39:589,-9.376,4.1746,-1.1987,-0.8729,-2.2488,2.2178,
10:37:39:591,-9.376,4.1746,-1.1987,-0.8729,-2.2488,2.2178,
10:37:39:593,-8.1911,4.9322,0.0589,-0.8729,-2.2488,2.2178,
10:37:39:635,-8.1911,4.9322,0.0589,-0.4315,-1.9584,4.41,
10:37:39:638,-5.1468,2.5335,1.4978,-0.4315,-1.9584,4.41,
10:37:39:670,-5.1468,2.5335,1.4978,-0.4315,-1.9584,4.41,
10:37:39:674,-5.1468,2.5335,1.4978,-0.4315,-1.9584,4.41,
10:37:39:676,-5.1468,2.5335,1.4978,-0.4315,-1.9584,4.41,
10:37:39:678,-5.1468,2.5335,1.4978,-0.4315,-1.9584,4.41,
10:37:39:712,-5.1468,2.5335,1.4978,-0.159,-1.2563,6.0296,
10:37:39:715,2.9938,-11.4758,-1.8064,-0.159,-1.2563,6.0296,
10:37:39:747,2.9938,-11.4758,-1.8064,-0.5903,-0.9892,7.0159,
10:37:39:750,2.9938,-11.4758,-1.8064,-0.5903,-0.9892,7.0159,
10:37:39:753,2.9938,-11.4758,-1.8064,-0.5903,-0.9892,7.0159,
10:37:39:756,2.9938,-11.4758,-1.8064,-0.5903,-0.9892,7.0159,
10:37:39:758,2.9938,-11.4758,-1.8064,-0.5903,-0.9892,7.0159,
10:37:39:759,6.908,-12.0988,-1.5511,-0.5903,-0.9892,7.0159,
10:37:39:790,6.908,-12.0988,-1.5511,-0.6937,-0.9476,4.0366,
10:37:39:793,24.3642,-16.2483,-0.7603,-0.6937,-0.9476,4.0366,
10:37:39:825,24.3642,-16.2483,-0.7603,-0.6937,-0.9476,4.0366,
10:37:39:829,24.3642,-16.2483,-0.7603,-0.6937,-0.9476,4.0366,
10:37:39:831,24.3642,-16.2483,-0.7603,-0.6937,-0.9476,4.0366,
10:37:39:832,24.3642,-16.2483,-0.7603,-0.6937,-0.9476,4.0366,
10:37:39:870,24.3642,-16.2483,-0.7603,-0.3459,-0.7436,-2.1592,
10:37:39:875,12.985,-8.9352,-1.2451,-0.3459,-0.7436,-2.1592,
10:37:39:911,12.985,-8.9352,-1.2451,0.1635,0.4683,-3.0633,
10:37:39:914,3.1496,-1.5297,4.6086,0.1635,0.4683,-3.0633,
10:37:39:915,3.1496,-1.5297,4.6086,0.1635,0.4683,-3.0633,
10:37:39:916,3.1496,-1.5297,4.6086,0.1635,0.4683,-3.0633,
10:37:39:917,3.1496,-1.5297,4.6086,0.1635,0.4683,-3.0633,
10:37:39:918,3.1496,-1.5297,4.6086,0.1635,0.4683,-3.0633,
10:37:39:919,3.1496,-1.5297,4.6086,0.1635,0.4683,-3.0633,
10:37:39:966,3.1496,-1.5297,4.6086,-0.4807,0.0135,-3.3129,
10:37:39:968,8.1911,-2.744,-0.5616,-0.4807,0.0135,-3.3129,
10:37:40:000,8.1911,-2.744,-0.5616,-0.4807,0.0135,-3.3129,
10:37:40:002,8.1911,-2.744,-0.5616,-0.4807,0.0135,-3.3129,
10:37:40:003,8.1911,-2.744,-0.5616,-0.4807,0.0135,-3.3129,
10:37:40:004,8.1911,-2.744,-0.5616,-0.4807,0.0135,-3.3129,
10:37:40:042,8.1911,-2.744,-0.5616,-0.1374,0.5815,-1.5487,
10:37:40:045,0.474,0.2255,0.208,-0.1374,0.5815,-1.5487,
10:37:40:068,0.474,0.2255,0.208,-0.1374,0.5815,-1.5487,
10:37:40:070,0.474,0.2255,0.208,-0.1374,0.5815,-1.5487,
10:37:40:071,0.474,0.2255,0.208,-0.1374,0.5815,-1.5487,
10:37:40:072,0.474,0.2255,0.208,-0.1374,0.5815,-1.5487,
10:37:40:119,0.474,0.2255,0.208,-0.0112,0.2545,-0.9269,
10:37:40:120,-0.4929,0.4121,-0.3608,-0.0112,0.2545,-0.9269,
10:37:40:155,-0.4929,0.4121,-0.3608,0.0527,0.2737,-0.5909,
10:37:40:158,-0.4929,0.4121,-0.3608,0.0527,0.2737,-0.5909,
10:37:40:160,-0.4929,0.4121,-0.3608,0.0527,0.2737,-0.5909,
10:37:40:162,-0.4929,0.4121,-0.3608,0.0527,0.2737,-0.5909,
10:37:40:164,-0.4929,0.4121,-0.3608,0.0527,0.2737,-0.5909,
10:37:40:165,-0.8583,0.3702,-0.4047,0.0527,0.2737,-0.5909,
10:37:40:198,-0.8583,0.3702,-0.4047,0.0153,0.3372,-0.3812,
10:37:40:201,-0.561,0.4664,-0.3193,0.0153,0.3372,-0.3812,
10:37:40:243,-0.561,0.4664,-0.3193,0.0153,0.3372,-0.3812,
10:37:40:246,-0.561,0.4664,-0.3193,0.0153,0.3372,-0.3812,
10:37:40:248,-0.561,0.4664,-0.3193,0.0153,0.3372,-0.3812,
10:37:40:250,-0.561,0.4664,-0.3193,0.0153,0.3372,-0.3812,
10:37:40:251,-0.561,0.4664,-0.3193,0.0153,0.3372,-0.3812,
10:37:40:296,-0.561,0.4664,-0.3193,0.0124,0.2928,-0.5453,
10:37:40:300,-1.5835,-0.9983,-0.5338,0.0124,0.2928,-0.5453,
10:37:40:332,-2.1688,-1.0963,-0.6554,0.0124,0.2928,-0.5453,
10:37:40:335,-2.1688,-1.0963,-0.6554,0.1464,0.3739,-1.012,
10:37:40:337,-2.1688,-1.0963,-0.6554,0.1464,0.3739,-1.012,
10:37:40:339,-2.1688,-1.0963,-0.6554,0.1464,0.3739,-1.012,
10:37:40:340,-2.1688,-1.0963,-0.6554,0.1464,0.3739,-1.012,
10:37:40:342,-2.1688,-1.0963,-0.6554,0.1464,0.3739,-1.012,
10:37:40:371,-2.1688,-1.0963,-0.6554,0.4254,0.5103,-2.0839,
10:37:40:373,-3.8531,-3.5217,-0.2846,0.4254,0.5103,-2.0839,
10:37:40:399,-3.8531,-3.5217,-0.2846,0.4254,0.5103,-2.0839,
10:37:40:401,-3.8531,-3.5217,-0.2846,0.4254,0.5103,-2.0839,
10:37:40:402,-3.8531,-3.5217,-0.2846,0.4254,0.5103,-2.0839,
10:37:40:403,-3.8531,-3.5217,-0.2846,0.4254,0.5103,-2.0839,
10:37:40:451,-3.8531,-3.5217,-0.2846,0.7797,0.7054,-2.847,
10:37:40:454,-5.2865,-4.9004,-3.2066,0.7797,0.7054,-2.847,
10:37:40:486,-5.2865,-4.9004,-3.2066,0.7797,0.7054,-2.847,
10:37:40:488,-5.2865,-4.9004,-3.2066,0.7797,0.7054,-2.847,
10:37:40:490,-5.2865,-4.9004,-3.2066,0.7797,0.7054,-2.847,
10:37:40:491,-5.2865,-4.9004,-3.2066,0.7797,0.7054,-2.847,
10:37:40:527,-5.2865,-4.9004,-3.2066,0.4889,1.9328,-3.2526,
10:37:40:529,-18.4976,-13.7703,-5.2133,0.4889,1.9328,-3.2526,
10:37:40:573,-18.4976,-13.7703,-5.2133,0.1965,2.2985,-2.0248,
10:37:40:579,-18.4976,-13.7703,-5.2133,0.1965,2.2985,-2.0248,
10:37:40:584,-18.4976,-13.7703,-5.2133,0.1965,2.2985,-2.0248,
10:37:40:587,-18.4976,-13.7703,-5.2133,0.1965,2.2985,-2.0248,
10:37:40:588,-18.4976,-13.7703,-5.2133,0.1965,2.2985,-2.0248,
10:37:40:590,-18.4976,-13.7703,-5.2133,0.1965,2.2985,-2.0248,
10:37:40:591,-19.0929,-14.3572,-6.1513,0.1965,2.2985,-2.0248,
10:37:40:625,-19.0929,-14.3572,-6.1513,-0.1468,0.6488,-0.9762,
10:37:40:630,-0.6358,2.8616,-1.2478,-0.1468,0.6488,-0.9762,
10:37:40:666,-0.6358,2.8616,-1.2478,-0.1468,0.6488,-0.9762,
10:37:40:668,-0.6358,2.8616,-1.2478,-0.1468,0.6488,-0.9762,
10:37:40:669,-0.6358,2.8616,-1.2478,-0.1468,0.6488,-0.9762,
10:37:40:671,-0.6358,2.8616,-1.2478,-0.1468,0.6488,-0.9762,
10:37:40:703,-0.6358,2.8616,-1.2478,-0.4502,-1.6615,1.5222,
10:37:40:705,-7.0863,3.2568,-0.3784,-0.4502,-1.6615,1.5222,
10:37:40:731,-7.0863,3.2568,-0.3784,-0.3732,-2.0732,3.5214,
10:37:40:736,-7.0863,3.2568,-0.3784,-0.3732,-2.0732,3.5214,
10:37:40:738,-7.0863,3.2568,-0.3784,-0.3732,-2.0732,3.5214,
10:37:40:740,-7.0863,3.2568,-0.3784,-0.3732,-2.0732,3.5214,
10:37:40:742,-7.0863,3.2568,-0.3784,-0.3732,-2.0732,3.5214,
10:37:40:745,-5.2246,4.3891,0.5158,-0.3732,-2.0732,3.5214,
10:37:40:780,-3.6714,1.5323,-0.0881,-0.3732,-2.0732,3.5214,
10:37:40:783,-3.6714,1.5323,-0.0881,-0.227,-1.7055,5.1418,
10:37:40:813,-3.6714,1.5323,-0.0881,-0.227,-1.7055,5.1418,
10:37:40:817,-3.6714,1.5323,-0.0881,-0.227,-1.7055,5.1418,
10:37:40:819,-3.6714,1.5323,-0.0881,-0.227,-1.7055,5.1418,
10:37:40:821,-3.6714,1.5323,-0.0881,-0.227,-1.7055,5.1418,
10:37:40:858,1.7744,-5.7262,-1.4878,-0.227,-1.7055,5.1418,
10:37:40:862,1.7744,-5.7262,-1.4878,-0.3997,-0.9765,6.6254,
10:37:40:901,1.7744,-5.7262,-1.4878,-0.64,-0.4785,6.2723,
10:37:40:905,1.7744,-5.7262,-1.4878,-0.64,-0.4785,6.2723,
10:37:40:907,1.7744,-5.7262,-1.4878,-0.64,-0.4785,6.2723,
10:37:40:909,1.7744,-5.7262,-1.4878,-0.64,-0.4785,6.2723,
10:37:40:911,1.7744,-5.7262,-1.4878,-0.64,-0.4785,6.2723,
10:37:40:913,1.7744,-5.7262,-1.4878,-0.64,-0.4785,6.2723,
10:37:40:915,14.3616,-16.2562,-2.5482,-0.64,-0.4785,6.2723,
10:37:40:955,14.3616,-16.2562,-2.5482,-0.4233,-0.2977,0.6605,
10:37:40:958,29.0107,-10.4683,1.2717,-0.4233,-0.2977,0.6605,
10:37:40:986,29.0107,-10.4683,1.2717,-0.4233,-0.2977,0.6605,
10:37:40:990,29.0107,-10.4683,1.2717,-0.4233,-0.2977,0.6605,
10:37:40:991,29.0107,-10.4683,1.2717,-0.4233,-0.2977,0.6605,
10:37:40:993,29.0107,-10.4683,1.2717,-0.4233,-0.2977,0.6605,
10:37:41:032,29.0107,-10.4683,1.2717,-0.1896,-0.235,-2.5216,
10:37:41:035,-1.285,-5.0844,2.1539,-0.1896,-0.235,-2.5216,
10:37:41:059,-1.285,-5.0844,2.1539,-0.1896,-0.235,-2.5216,
10:37:41:061,-1.285,-5.0844,2.1539,-0.1896,-0.235,-2.5216,
10:37:41:063,-1.285,-5.0844,2.1539,-0.1896,-0.235,-2.5216,
10:37:41:064,-1.285,-5.0844,2.1539,-0.1896,-0.235,-2.5216,
10:37:41:110,-1.285,-5.0844,2.1539,-0.1016,-0.0138,-3.1968,
10:37:41:113,6.767,-1.4241,-0.0854,-0.1016,-0.0138,-3.1968,
10:37:41:146,6.767,-1.4241,-0.0854,-0.0959,0.7587,-2.2797,
10:37:41:151,5.264,-1.286,0.0053,-0.0959,0.7587,-2.2797,
10:37:41:152,5.264,-1.286,0.0053,-0.0959,0.7587,-2.2797,
10:37:41:153,5.264,-1.286,0.0053,-0.0959,0.7587,-2.2797,
10:37:41:154,5.264,-1.286,0.0053,-0.0959,0.7587,-2.2797,
10:37:41:154,5.264,-1.286,0.0053,-0.0959,0.7587,-2.2797,
10:37:41:187,5.264,-1.286,0.0053,-0.1256,0.2949,-1.2612,
10:37:41:189,0.1705,-0.1732,0.7957,-0.1256,0.2949,-1.2612,
10:37:41:234,0.1705,-0.1732,0.7957,-0.1256,0.2949,-1.2612,
10:37:41:235,0.1705,-0.1732,0.7957,-0.1256,0.2949,-1.2612,
10:37:41:236,0.1705,-0.1732,0.7957,-0.1256,0.2949,-1.2612,
10:37:41:237,0.1705,-0.1732,0.7957,-0.1256,0.2949,-1.2612,
10:37:41:238,0.1705,-0.1732,0.7957,-0.1256,0.2949,-1.2612,
10:37:41:285,0.1705,-0.1732,0.7957,0.0975,0.3775,-0.6781,
10:37:41:286,-0.3274,0.2002,-0.2239,0.0975,0.3775,-0.6781,
10:37:41:322,-0.3274,0.2002,-0.2239,0.1431,0.3425,-0.5282,
10:37:41:323,-0.3274,0.2002,-0.2239,0.1431,0.3425,-0.5282,
10:37:41:324,-0.3274,0.2002,-0.2239,0.1431,0.3425,-0.5282,
10:37:41:324,-0.3274,0.2002,-0.2239,0.1431,0.3425,-0.5282,
10:37:41:325,-0.3274,0.2002,-0.2239,0.1431,0.3425,-0.5282,
10:37:41:325,-0.6622,0.1835,-0.3212,0.1431,0.3425,-0.5282,
10:37:41:363,-0.6622,0.1835,-0.3212,0.1264,0.4398,-0.494,
10:37:41:365,-0.8398,0.1969,-0.647,0.1264,0.4398,-0.494,
10:37:41:390,-0.8398,0.1969,-0.647,0.1264,0.4398,-0.494,
10:37:41:392,-0.8398,0.1969,-0.647,0.1264,0.4398,-0.494,
10:37:41:394,-0.8398,0.1969,-0.647,0.1264,0.4398,-0.494,
10:37:41:398,-0.8398,0.1969,-0.647,0.1264,0.4398,-0.494,
10:37:41:442,-0.8398,0.1969,-0.647,0.1167,0.2997,-0.8743,
10:37:41:446,-1.416,-0.9969,1.0133,0.1167,0.2997,-0.8743,
10:37:41:477,-1.416,-0.9969,1.0133,0.1167,0.2997,-0.8743,
10:37:41:480,-1.416,-0.9969,1.0133,0.1167,0.2997,-0.8743,
10:37:41:483,-1.416,-0.9969,1.0133,0.1167,0.2997,-0.8743,
10:37:41:485,-1.416,-0.9969,1.0133,0.1167,0.2997,-0.8743,
10:37:41:518,-1.416,-0.9969,1.0133,0.3541,0.4072,-1.337,
10:37:41:521,-2.4555,-3.2464,0.1153,0.3541,0.4072,-1.337,
10:37:41:564,-2.4555,-3.2464,0.1153,0.7243,0.4292,-2.2883,
10:37:41:567,-3.6771,-3.5815,-0.358,0.7243,0.4292,-2.2883,
10:37:41:569,-3.6771,-3.5815,-0.358,0.7243,0.4292,-2.2883,
10:37:41:570,-3.6771,-3.5815,-0.358,0.7243,0.4292,-2.2883,
10:37:41:572,-3.6771,-3.5815,-0.358,0.7243,0.4292,-2.2883,
10:37:41:573,-3.6771,-3.5815,-0.358,0.7243,0.4292,-2.2883,
10:37:41:575,-3.6771,-3.5815,-0.358,0.7243,0.4292,-2.2883,
10:37:41:615,-3.6771,-3.5815,-0.358,0.9809,0.9485,-2.8425,
10:37:41:617,-6.5896,-5.8272,-4.9878,0.9809,0.9485,-2.8425,
10:37:41:652,-6.5896,-5.8272,-4.9878,0.9809,0.9485,-2.8425,
10:37:41:655,-6.5896,-5.8272,-4.9878,0.9809,0.9485,-2.8425,
10:37:41:657,-6.5896,-5.8272,-4.9878,0.9809,0.9485,-2.8425,
10:37:41:659,-6.5896,-5.8272,-4.9878,0.9809,0.9485,-2.8425,
10:37:41:694,-6.5896,-5.8272,-4.9878,0.4087,1.9108,-3.2469,
10:37:41:698,-11.5099,-4.5512,-3.5353,0.4087,1.9108,-3.2469,
10:37:41:746,-11.5099,-4.5512,-3.5353,0.1586,1.6367,-1.64,
10:37:41:749,-11.963,-5.1621,-4.2295,0.1586,1.6367,-1.64,
10:37:41:750,-11.963,-5.1621,-4.2295,0.1586,1.6367,-1.64,
10:37:41:751,-11.963,-5.1621,-4.2295,0.1586,1.6367,-1.64,
10:37:41:752,-11.963,-5.1621,-4.2295,0.1586,1.6367,-1.64,
10:37:41:754,-11.963,-5.1621,-4.2295,0.1586,1.6367,-1.64,
10:37:41:771,-11.963,-5.1621,-4.2295,-0.2787,-0.0586,0.2521,
10:37:41:774,-8.4956,1.8374,-0.5447,-0.2787,-0.0586,0.2521,
10:37:41:807,-8.4956,1.8374,-0.5447,-0.2787,-0.0586,0.2521,
10:37:41:809,-8.4956,1.8374,-0.5447,-0.2787,-0.0586,0.2521,
10:37:41:811,-8.4956,1.8374,-0.5447,-0.2787,-0.0586,0.2521,
10:37:41:812,-8.4956,1.8374,-0.5447,-0.2787,-0.0586,0.2521,
10:37:41:848,-8.4956,1.8374,-0.5447,-0.5691,-2.4271,1.7027,
10:37:41:851,-8.8977,5.1067,-0.5843,-0.5691,-2.4271,1.7027,
10:37:41:895,-8.8977,5.1067,-0.5843,-0.2661,-2.1518,3.8537,
10:37:41:899,-8.8977,5.1067,-0.5843,-0.2661,-2.1518,3.8537,
10:37:41:901,-8.8977,5.1067,-0.5843,-0.2661,-2.1518,3.8537,
10:37:41:903,-8.8977,5.1067,-0.5843,-0.2661,-2.1518,3.8537,
10:37:41:904,-8.8977,5.1067,-0.5843,-0.2661,-2.1518,3.8537,
10:37:41:906,-8.8977,5.1067,-0.5843,-0.2661,-2.1518,3.8537,
10:37:41:908,-4.8652,3.1077,0.1191,-0.2661,-2.1518,3.8537,
10:37:41:945,-4.8652,3.1077,0.1191,-0.1732,-1.0205,5.488,
10:37:41:947,-1.8435,0.3869,-1.4771,-0.1732,-1.0205,5.488,
10:37:41:979,-1.8435,0.3869,-1.4771,-0.1732,-1.0205,5.488,
10:37:41:983,-1.8435,0.3869,-1.4771,-0.1732,-1.0205,5.488,
10:37:41:987,-1.8435,0.3869,-1.4771,-0.1732,-1.0205,5.488,
10:37:41:988,-1.8435,0.3869,-1.4771,-0.1732,-1.0205,5.488,
10:37:42:024,-1.8435,0.3869,-1.4771,-0.7548,-0.3946,6.8575,
10:37:42:027,3.6387,-7.7565,-1.0994,-0.7548,-0.3946,6.8575,
10:37:42:051,3.6387,-7.7565,-1.0994,-0.7548,-0.3946,6.8575,
10:37:42:054,3.6387,-7.7565,-1.0994,-0.7548,-0.3946,6.8575,
10:37:42:056,3.6387,-7.7565,-1.0994,-0.7548,-0.3946,6.8575,
10:37:42:057,3.6387,-7.7565,-1.0994,-0.7548,-0.3946,6.8575,
10:37:42:100,3.6387,-7.7565,-1.0994,-0.8554,-1.1781,5.2982,
10:37:42:102,23.6206,-9.1218,0.3474,-0.8554,-1.1781,5.2982,
10:37:42:138,23.6206,-9.1218,0.3474,-0.3463,-1.2005,-1.1378,
10:37:42:140,22.8758,-8.7063,0.1553,-0.3463,-1.2005,-1.1378,
10:37:42:141,22.8758,-8.7063,0.1553,-0.3463,-1.2005,-1.1378,
10:37:42:142,22.8758,-8.7063,0.1553,-0.3463,-1.2005,-1.1378,
10:37:42:143,22.8758,-8.7063,0.1553,-0.3463,-1.2005,-1.1378,
10:37:42:144,22.8758,-8.7063,0.1553,-0.3463,-1.2005,-1.1378,
10:37:42:178,22.8758,-8.7063,0.1553,-0.1036,-0.2101,-2.7285,
10:37:42:180,0.4367,-4.8848,2.2635,-0.1036,-0.2101,-2.7285,
10:37:42:225,0.4367,-4.8848,2.2635,-0.1036,-0.2101,-2.7285,
10:37:42:227,0.4367,-4.8848,2.2635,-0.1036,-0.2101,-2.7285,
10:37:42:228,0.4367,-4.8848,2.2635,-0.1036,-0.2101,-2.7285,
10:37:42:229,0.4367,-4.8848,2.2635,-0.1036,-0.2101,-2.7285,
10:37:42:230,0.4367,-4.8848,2.2635,-0.1036,-0.2101,-2.7285,
10:37:42:276,0.4367,-4.8848,2.2635,-0.2604,-0.0643,-3.6338,
10:37:42:279,1.7321,-0.3738,-0.3285,-0.2604,-0.0643,-3.6338,
10:37:42:310,1.7321,-0.3738,-0.3285,-0.2299,0.6288,-2.022,
10:37:42:315,0.5314,-0.3696,-0.1973,-0.2299,0.6288,-2.022,
10:37:42:317,0.5314,-0.3696,-0.1973,-0.2299,0.6288,-2.022,
10:37:42:318,0.5314,-0.3696,-0.1973,-0.2299,0.6288,-2.022,
10:37:42:320,0.5314,-0.3696,-0.1973,-0.2299,0.6288,-2.022,
10:37:42:321,0.5314,-0.3696,-0.1973,-0.2299,0.6288,-2.022,
10:37:42:353,0.5314,-0.3696,-0.1973,-0.0833,0.0916,-1.3101,
10:37:42:354,0.2042,-0.4792,0.3887,-0.0833,0.0916,-1.3101,
10:37:42:381,0.2042,-0.4792,0.3887,-0.0833,0.0916,-1.3101,
10:37:42:384,0.2042,-0.4792,0.3887,-0.0833,0.0916,-1.3101,
10:37:42:385,0.2042,-0.4792,0.3887,-0.0833,0.0916,-1.3101,
10:37:42:386,0.2042,-0.4792,0.3887,-0.0833,0.0916,-1.3101,
10:37:42:432,0.2042,-0.4792,0.3887,0.0495,0.2427,-0.5742,
10:37:42:435,-0.591,-0.0608,-0.6205,0.0495,0.2427,-0.5742,
10:37:42:468,-0.591,-0.0608,-0.6205,0.0495,0.2427,-0.5742,
10:37:42:471,-0.591,-0.0608,-0.6205,0.0495,0.2427,-0.5742,
10:37:42:473,-0.591,-0.0608,-0.6205,0.0495,0.2427,-0.5742,
10:37:42:474,-0.591,-0.0608,-0.6205,0.0495,0.2427,-0.5742,
10:37:42:508,-0.591,-0.0608,-0.6205,0.054,0.2733,-0.4361,
10:37:42:512,-0.4683,-0.3446,-0.2223,0.054,0.2733,-0.4361,
10:37:42:556,-0.4683,-0.3446,-0.2223,0.0267,0.3678,-0.4459,
10:37:42:559,-0.7486,-0.3817,-0.2712,0.0267,0.3678,-0.4459,
10:37:42:561,-0.7486,-0.3817,-0.2712,0.0267,0.3678,-0.4459,
10:37:42:562,-0.7486,-0.3817,-0.2712,0.0267,0.3678,-0.4459,
10:37:42:564,-0.7486,-0.3817,-0.2712,0.0267,0.3678,-0.4459,
10:37:42:565,-0.7486,-0.3817,-0.2712,0.0267,0.3678,-0.4459,
10:37:42:567,-0.7486,-0.3817,-0.2712,0.0267,0.3678,-0.4459,
10:37:42:606,-0.7486,-0.3817,-0.2712,0.0902,0.3616,-0.8466,
10:37:42:608,-1.5891,-1.4253,0.0791,0.0902,0.3616,-0.8466,
10:37:42:643,-1.5891,-1.4253,0.0791,0.0902,0.3616,-0.8466,
10:37:42:646,-1.5891,-1.4253,0.0791,0.0902,0.3616,-0.8466,
10:37:42:648,-1.5891,-1.4253,0.0791,0.0902,0.3616,-0.8466,
10:37:42:649,-1.5891,-1.4253,0.0791,0.0902,0.3616,-0.8466,
10:37:42:683,-1.5891,-1.4253,0.0791,0.383,0.4863,-1.6599,
10:37:42:686,-3.0649,-4.0572,-1.3175,0.383,0.4863,-1.6599,
10:37:42:714,-3.0649,-4.0572,-1.3175,0.752,0.4883,-2.6015,
10:37:42:717,-3.0649,-4.0572,-1.3175,0.752,0.4883,-2.6015,
10:37:42:718,-3.0649,-4.0572,-1.3175,0.752,0.4883,-2.6015,
10:37:42:720,-3.0649,-4.0572,-1.3175,0.752,0.4883,-2.6015,
